Id,SalePrice
2735,133470.2197468138
2736,138654.31180677016
2737,126101.21697240835
2738,127609.8423404706
2739,160794.67959415904
2740,134383.74402434874
2741,144897.3854292311
2742,153725.2342730326
2743,147616.23429186
2744,144359.53658167276
2745,136557.85742438494
2746,132686.33391565536
2747,164589.64406933525
2748,135546.47507726355
2749,126144.55389425175
2750,137049.84449605897
2751,125206.54345382897
2752,257117.03051593565
2753,142473.1436884703
2754,182719.7840350542
2755,128539.33521171755
2756,87063.25616729919
2757,61644.30092641957
2758,89083.52031013908
2759,171201.78515730434
2760,115801.94479849855
2761,142828.57324333055
2762,146053.906347859
2763,168109.87729109157
2764,156673.97390085447
2765,292951.91561185225
2766,135812.83944624537
2767,92774.66589551822
2768,127959.07860040283
2769,129413.14537910011
2770,159832.71576583362
2771,121636.93744757146
2772,123774.43035957555
2773,133519.99062278206
2774,139307.86415212566
2775,122792.31826428481
2776,144281.1246248037
2777,149322.53368749205
2778,131905.36177674323
2779,110905.34822215172
2780,97371.9504467653
2781,94944.02087231229
2782,99129.55141185896
2783,89374.21866316957
2784,130812.70500618253
2785,138442.74560770026
2786,64083.5107471376
2787,119979.15051553259
2788,79540.87110475339
2789,190314.10673087143
2790,100164.98733506075
2791,112249.67121505219
2792,69263.7947637832
2793,160092.4307739202
2794,85015.14683047439
2795,116114.3119566923
2796,93247.19694494188
2797,160767.98163569043
2798,113000.2630570375
2799,125140.224779699
2800,77895.45075052537
2801,111608.52724737283
2802,141483.2424137868
2803,147786.37093117915
2804,150123.62934387175
2805,105640.86041665326
2806,86695.7233202608
2807,163885.79324283486
2808,146860.3207348571
2809,139369.55019516015
2810,143785.30131288597
2811,150702.56310411508
2812,140738.6079997521
2813,156036.8350326557
2814,166477.3900652539
2815,93754.23492373277
2816,264246.89239902934
2817,141150.8734180255
2818,135272.79414503704
2819,158813.5390411574
2820,136167.23551042745
2821,107916.08336275523
2822,215409.6054663179
2823,240321.4660692907
2824,175344.55821799996
2825,159524.314240215
2826,129223.35489524197
2827,136017.1751661991
2828,190161.72434771046
2829,166891.69476171283
2830,220029.76364458507
2831,191982.7461600277
2832,214604.2385602537
2833,257719.15773277634
2834,216159.08100261114
2835,225406.36449327148
2836,191869.7268966497
2837,167104.49609762416
2838,150363.75971517008
2839,177155.67585895772
2840,186270.28157776812
2841,201706.9600169206
2842,214304.44545962807
2843,145675.16913247714
2844,161691.70450985324
2845,128737.76715989325
2846,215876.7744057674
2847,197120.8907320676
2848,215625.66449854634
2849,206304.00173461856
2850,283338.77353032306
2851,234737.8396775815
2852,223472.2871305969
2853,237103.66625077862
2854,137779.93911082193
2855,188750.95586229296
2856,209414.37386353314
2857,193948.38204652176
2858,189427.19944868513
2859,127910.52032802768
2860,126568.95775773657
2861,135314.53368589608
2862,181730.24602704152
2863,122604.31431983945
2864,254724.03628539588
2865,142168.9587816046
2866,136358.10217584163
2867,94765.597682185
2868,109225.84650696466
2869,113536.75054070678
2870,148965.02364099203
2871,103305.06701571414
2872,47526.23698294766
2873,112935.37080929834
2874,130588.8111042715
2875,115446.18563800081
2876,161406.45375527386
2877,140474.42752334249
2878,168354.6363757929
2879,133542.96440559218
2880,103276.90840450782
2881,124653.06291120393
2882,154314.683964793
2883,172737.13040646564
2884,191629.76369411405
2885,193570.6641285322
2886,202201.7000269715
2887,101297.54400906648
2888,133339.84342491673
2889,49378.25328329568
2890,80292.2843913632
2891,133511.1995037042
2892,58544.949652582
2893,117106.872569467
2894,49783.98540310028
2895,288161.95033772
2896,277136.136311662
2897,209638.50165746143
2898,153889.78374560754
2899,231668.0945595069
2900,158640.4904089711
2901,191219.2120942893
2902,174606.0492901048
2903,353194.35725086107
2904,341697.62377995957
2905,111685.95022385941
2906,205680.21931849036
2907,116538.25436409893
2908,130774.67160010018
2909,153178.68603807344
2910,83410.62351128257
2911,83512.16341797823
2912,155539.73627216648
2913,83159.87100480922
2914,79535.12118448535
2915,82798.91450732668
2916,82579.48583206082
2917,157588.46590914772
2918,117444.98292169135
2919,235803.41844329878
